date,product_id,sale_amount
2024-01-30,1035,17
2024-01-30,1039,29
2024-01-30,1006,24
2024-01-30,1007,32
2024-01-30,1115,31
2024-01-30,1056,15
2024-01-30,1030,33
2024-01-30,1035,32
2024-01-30,1063,30
2024-01-30,1015,18
2024-01-30,1109,31
2024-01-30,1056,31
2024-01-30,1041,30
2024-01-30,1017,26
2024-01-30,1012,17
2024-01-30,1069,24
2024-01-30,1050,19
2024-01-30,1026,16
2024-01-30,1058,28
2024-01-30,1015,34
2024-01-30,1063,26
2024-01-30,1075,28
2024-01-30,1104,21
2024-01-30,1093,20
2024-01-30,1030,20
2024-01-30,1087,26
2024-01-30,1113,32
2024-01-30,1009,35
2024-01-30,1107,27
2024-01-30,1009,15
2024-01-30,1020,16
2024-01-30,1100,20
2024-01-30,1078,34
2024-01-30,1036,21
2024-01-30,1011,25
2024-01-30,1066,32
2024-01-30,1117,21
2024-01-30,1059,15
2024-01-30,1056,20
2024-01-30,1115,23
2024-01-30,1108,25
2024-01-30,1014,25
2024-01-30,1098,17
2024-01-30,1052,25
2024-01-30,1053,31
2024-01-30,1034,35
2024-01-30,1096,18
2024-01-30,1056,22
2024-01-30,1025,28
2024-01-30,1030,29
2024-01-30,1085,32
2024-01-30,1116,29
2024-01-30,1111,17
2024-01-30,1077,34
2024-01-30,1066,20
2024-01-30,1111,29
2024-01-30,1074,22
2024-01-30,1112,27
2024-01-30,1046,33
2024-01-30,1058,24
2024-01-30,1113,19
2024-01-30,1060,28
2024-01-30,1073,31
2024-01-30,1118,31
2024-01-30,1021,15
2024-01-30,1035,28
2024-01-30,1005,19
2024-01-30,1092,32
2024-01-30,1086,19
2024-01-30,1114,28
2024-01-30,1011,33
2024-01-30,1005,19
2024-01-30,1083,29
2024-01-30,1104,27
2024-01-30,1013,18
2024-01-30,1050,22
2024-01-30,1093,16
2024-01-30,1115,22
2024-01-30,1045,33
2024-01-30,1061,15
2024-01-30,1081,19
2024-01-30,1045,22
2024-01-30,1056,26
2024-01-30,1031,17
2024-01-30,1016,21
2024-01-30,1048,32
2024-01-30,1013,18
2024-01-30,1110,35
2024-01-30,1029,24
2024-01-30,1120,28
2024-01-30,1091,16
2024-01-30,1112,25
2024-01-30,1101,23
2024-01-30,1054,15
2024-01-30,1015,23
2024-01-30,1079,20
2024-01-30,1020,19
2024-01-30,1105,30
2024-01-30,1011,24
2024-01-30,1025,19
2024-01-30,1053,33
2024-01-30,1047,29
2024-01-30,1056,33
2024-01-30,1105,32
2024-01-30,1004,21
2024-01-30,1001,19
2024-01-31,1032,26
2024-01-31,1114,25
2024-01-31,1076,23
2024-01-31,1073,33
2024-01-31,1049,17
2024-01-31,1095,34
2024-01-31,1004,25
2024-01-31,1101,18
2024-01-31,1053,28
2024-01-31,1042,21
2024-01-31,1110,28
2024-01-31,1005,18
2024-01-31,1113,23
2024-01-31,1063,19
2024-01-31,1110,34
2024-01-31,1086,19
2024-01-31,1009,26
2024-01-31,1056,23
2024-01-31,1035,32
2024-01-31,1012,21
2024-01-31,1046,27
2024-01-31,1064,32
2024-01-31,1085,21
2024-01-31,1112,16
2024-01-31,1044,22
2024-01-31,1049,27
2024-01-31,1092,21
2024-01-31,1023,15
2024-01-31,1052,20
2024-01-31,1066,33
2024-01-31,1017,25
2024-01-31,1052,19
2024-01-31,1035,15
2024-01-31,1092,32
2024-01-31,1087,18
2024-01-31,1086,21
2024-01-31,1120,26
2024-01-31,1016,26
2024-01-31,1027,19
2024-01-31,1097,32
2024-01-31,1074,22
2024-01-31,1023,30
2024-01-31,1012,31
2024-01-31,1089,24
2024-01-31,1016,22
2024-01-31,1002,33
2024-01-31,1075,30
2024-01-31,1073,35
2024-01-31,1016,27
2024-01-31,1018,19
2024-01-31,1040,26
2024-01-31,1099,21
2024-01-31,1056,34
2024-01-31,1039,32
2024-01-31,1034,23
2024-01-31,1044,23
2024-01-31,1100,35
2024-01-31,1023,34
2024-01-31,1067,20
2024-01-31,1040,21
2024-01-31,1056,17
2024-01-31,1006,32
2024-01-31,1039,19
2024-01-31,1041,35
2024-01-31,1034,15
2024-01-31,1098,22
2024-01-31,1077,33
2024-01-31,1028,32
2024-01-31,1030,32
2024-01-31,1090,25
2024-01-31,1052,33
2024-01-31,1083,35
2024-01-31,1005,35
2024-01-31,1108,20
2024-01-31,1058,33
2024-01-31,1063,27
2024-01-31,1107,31
2024-01-31,1030,20
2024-01-31,1058,22
2024-01-31,1115,23
2024-01-31,1083,35
2024-01-31,1014,19
2024-01-31,1014,19
2024-01-31,1018,16
2024-01-31,1071,25
2024-01-31,1097,24
2024-01-31,1119,29
2024-01-31,1115,32
2024-01-31,1032,32
2024-01-31,1098,27
2024-01-31,1004,20
2024-01-31,1089,33
2024-01-31,1108,28
2024-01-31,1071,35
2024-01-31,1037,34
2024-01-31,1075,16
2024-01-31,1013,19
2024-01-31,1075,33
2024-01-31,1106,24
2024-01-31,1068,32
2024-01-31,1032,29
2024-01-31,1072,32
2024-01-31,1010,33
2024-01-31,1062,26
2024-01-31,1077,26
2024-01-31,1056,19
2024-01-31,1082,28
2024-01-31,1081,27
2024-01-31,1023,30
2024-01-31,1106,15
2024-01-31,1080,35
2024-01-31,1084,22
2024-01-31,1120,28
2024-01-31,1039,27
2024-01-31,1011,33
2024-01-31,1110,26
2024-01-31,1034,16
2024-01-31,1086,15
2024-01-31,1007,17
2024-01-31,1069,28
2024-02-01,1079,29
2024-02-01,1024,32
2024-02-01,1007,23
2024-02-01,1001,26
2024-02-01,1070,21
2024-02-01,1065,22
2024-02-01,1120,18
2024-02-01,1099,32
2024-02-01,1061,16
2024-02-01,1101,26
2024-02-01,1021,25
2024-02-01,1022,23
2024-02-01,1002,17
2024-02-01,1111,23
2024-02-01,1034,19
2024-02-01,1053,22
2024-02-01,1048,28
2024-02-01,1112,20
2024-02-01,1101,28
2024-02-01,1005,27
2024-02-01,1096,24
2024-02-01,1096,16
2024-02-01,1043,33
2024-02-01,1089,20
2024-02-01,1043,24
2024-02-01,1119,16
2024-02-01,1072,35
2024-02-01,1037,33
2024-02-01,1107,26
2024-02-01,1050,23
2024-02-01,1043,19
2024-02-01,1056,35
2024-02-01,1051,19
2024-02-01,1070,15
2024-02-01,1025,26
2024-02-01,1042,28
2024-02-01,1033,33
2024-02-01,1036,35
2024-02-01,1035,20
2024-02-01,1043,17
2024-02-01,1099,32
2024-02-01,1061,16
2024-02-01,1103,27
2024-02-01,1049,33
2024-02-01,1106,31
2024-02-01,1008,22
2024-02-01,1090,20
2024-02-01,1044,24
2024-02-01,1097,31
2024-02-01,1001,24
2024-02-01,1061,25
2024-02-01,1113,23
2024-02-01,1005,25
2024-02-01,1102,19
2024-02-01,1095,15
2024-02-01,1043,19
2024-02-01,1001,15
2024-02-01,1058,31
2024-02-01,1015,35
2024-02-01,1017,21
2024-02-01,1102,20
2024-02-01,1038,27
2024-02-01,1011,22
2024-02-01,1046,33
2024-02-01,1030,23
2024-02-01,1062,35
2024-02-01,1089,35
2024-02-01,1051,17
2024-02-01,1111,16
2024-02-01,1015,32
2024-02-01,1098,15
2024-02-01,1078,21
2024-02-01,1108,31
2024-02-01,1120,23
2024-02-01,1008,21
2024-02-01,1093,32
2024-02-01,1099,29
2024-02-01,1003,23
2024-02-01,1075,27
2024-02-01,1080,17
2024-02-01,1073,16
2024-02-01,1009,34
2024-02-01,1002,35
2024-02-01,1008,27
2024-02-01,1073,33
2024-02-01,1074,33
2024-02-01,1091,30
2024-02-01,1049,18
2024-02-01,1063,15
2024-02-01,1089,22
2024-02-01,1058,20
2024-02-01,1014,30
2024-02-01,1022,29
2024-02-01,1037,16
2024-02-01,1006,16
2024-02-01,1048,33
2024-02-01,1067,25
2024-02-01,1052,19
2024-02-01,1039,16
2024-02-01,1054,18
2024-02-01,1075,34
2024-02-01,1037,30
2024-02-01,1061,33
2024-02-01,1104,17
2024-02-01,1051,27
2024-02-01,1017,18
2024-02-01,1050,28
2024-02-01,1076,22
2024-02-01,1066,19
2024-02-01,1078,25
2024-02-01,1052,32
2024-02-01,1104,27
2024-02-01,1012,34
2024-02-01,1110,32
2024-02-01,1049,30
2024-02-01,1116,20
2024-02-01,1052,34
2024-02-01,1040,17
2024-02-01,1061,17
2024-02-01,1099,19
2024-02-02,1025,15
2024-02-02,1011,28
2024-02-02,1035,23
2024-02-02,1010,19
2024-02-02,1098,33
2024-02-02,1056,26
2024-02-02,1018,21
2024-02-02,1064,26
2024-02-02,1094,31
2024-02-02,1099,32
2024-02-02,1118,30
2024-02-02,1061,17
2024-02-02,1031,28
2024-02-02,1023,33
2024-02-02,1012,27
2024-02-02,1052,16
2024-02-02,1031,23
2024-02-02,1037,22
2024-02-02,1116,17
2024-02-02,1116,19
2024-02-02,1037,33
2024-02-02,1025,21
2024-02-02,1086,22
2024-02-02,1049,32
2024-02-02,1072,30
2024-02-02,1057,25
2024-02-02,1090,29
2024-02-02,1039,23
2024-02-02,1002,28
2024-02-02,1053,15
2024-02-02,1073,19
2024-02-02,1065,19
2024-02-02,1098,35
2024-02-02,1046,18
2024-02-02,1030,34
2024-02-02,1031,34
2024-02-02,1048,31
2024-02-02,1110,28
2024-02-02,1066,26
2024-02-02,1016,33
2024-02-02,1089,34
2024-02-02,1059,19
2024-02-02,1041,32
2024-02-02,1111,28
2024-02-02,1010,25
2024-02-02,1017,24
2024-02-02,1118,35
2024-02-02,1088,31
2024-02-02,1054,20
2024-02-02,1051,21
2024-02-02,1062,35
2024-02-02,1015,20
2024-02-02,1077,35
2024-02-02,1023,17
2024-02-02,1035,23
2024-02-02,1064,28
2024-02-02,1060,30
2024-02-02,1010,27
2024-02-02,1111,24
2024-02-02,1071,31
2024-02-02,1088,27
2024-02-02,1047,18
2024-02-02,1061,34
2024-02-02,1055,20
2024-02-02,1043,29
2024-02-02,1053,35
2024-02-02,1047,34
2024-02-02,1088,33
2024-02-02,1073,30
2024-02-02,1069,27
2024-02-02,1119,32
2024-02-02,1090,34
2024-02-02,1063,20
2024-02-02,1115,18
2024-02-02,1051,35
2024-02-02,1085,27
2024-02-02,1102,29
2024-02-02,1045,32
2024-02-02,1048,16
2024-02-02,1068,17
2024-02-02,1095,30
2024-02-02,1001,16
2024-02-02,1058,30
2024-02-02,1009,32
2024-02-02,1051,31
2024-02-02,1030,15
2024-02-02,1104,20
2024-02-02,1077,34
2024-02-02,1011,24
2024-02-02,1060,23
2024-02-02,1011,21
2024-02-02,1088,34
2024-02-02,1114,33
2024-02-02,1067,20
2024-02-02,1012,32
2024-02-02,1089,17
2024-02-02,1094,19
2024-02-02,1026,15
2024-02-02,1062,19
2024-02-02,1005,27
2024-02-02,1009,22
2024-02-02,1103,29
2024-02-02,1078,29
2024-02-02,1112,23
2024-02-02,1104,22
2024-02-02,1046,29
2024-02-02,1065,17
2024-02-02,1031,32
2024-02-02,1061,26
2024-02-02,1031,28
2024-02-02,1103,35
2024-02-02,1006,30
2024-02-02,1095,31
2024-02-02,1018,20
2024-02-02,1078,31
2024-02-02,1023,19
2024-02-02,1100,26
2024-02-02,1019,23
2024-02-02,1023,19
2024-02-02,1003,19
2024-02-03,1086,22
2024-02-03,1107,26
2024-02-03,1043,27
2024-02-03,1008,29
2024-02-03,1118,29
2024-02-03,1006,22
2024-02-03,1088,24
2024-02-03,1035,15
2024-02-03,1113,20
2024-02-03,1042,16
2024-02-03,1080,20
2024-02-03,1117,18
2024-02-03,1075,29
2024-02-03,1074,22
2024-02-03,1024,25
2024-02-03,1110,18
2024-02-03,1055,18
2024-02-03,1012,16
2024-02-03,1036,23
2024-02-03,1079,15
2024-02-03,1010,22
2024-02-03,1001,18
2024-02-03,1002,35
2024-02-03,1085,24
2024-02-03,1088,27
2024-02-03,1071,30
2024-02-03,1061,32
2024-02-03,1019,15
2024-02-03,1068,28
2024-02-03,1015,23
2024-02-03,1071,19
2024-02-03,1077,32
2024-02-03,1091,33
2024-02-03,1011,22
2024-02-03,1006,26
2024-02-03,1042,22
2024-02-03,1010,35
2024-02-03,1009,21
2024-02-03,1005,27
2024-02-03,1117,20
2024-02-03,1040,21
2024-02-03,1109,26
2024-02-03,1002,30
2024-02-03,1107,31
2024-02-03,1029,35
2024-02-03,1060,35
2024-02-03,1021,35
2024-02-03,1022,22
2024-02-03,1043,16
2024-02-03,1112,33
2024-02-03,1064,17
2024-02-03,1006,35
2024-02-03,1092,15
2024-02-03,1042,28
2024-02-03,1027,19
2024-02-03,1048,30
2024-02-03,1032,20
2024-02-03,1018,21
2024-02-03,1049,17
2024-02-03,1090,31
2024-02-03,1086,29
2024-02-03,1022,15
2024-02-03,1114,20
2024-02-03,1003,18
2024-02-03,1033,34
2024-02-03,1104,21
2024-02-03,1037,17
2024-02-03,1090,29
2024-02-03,1105,16
2024-02-03,1070,17
2024-02-03,1020,15
2024-02-03,1031,18
2024-02-03,1119,28
2024-02-03,1061,17
2024-02-03,1120,21
2024-02-03,1009,16
2024-02-03,1010,15
2024-02-03,1090,28
2024-02-03,1081,31
2024-02-03,1092,16
2024-02-03,1106,30
2024-02-03,1020,19
2024-02-03,1005,22
2024-02-03,1117,26
2024-02-03,1051,32
2024-02-03,1066,26
2024-02-03,1069,27
2024-02-03,1093,16
2024-02-03,1076,18
2024-02-03,1089,31
2024-02-03,1106,18
2024-02-03,1044,18
2024-02-03,1093,19
2024-02-03,1072,16
2024-02-03,1046,30
2024-02-03,1102,21
2024-02-03,1007,21
2024-02-03,1109,32
2024-02-03,1070,32
2024-02-03,1096,26
2024-02-03,1086,28
2024-02-03,1044,20
2024-02-03,1100,23
2024-02-03,1051,27
2024-02-03,1120,23
2024-02-03,1030,17
2024-02-03,1078,19
2024-02-03,1084,33
2024-02-03,1112,17
2024-02-03,1093,33
2024-02-03,1109,17
2024-02-03,1048,17
2024-02-03,1007,15
2024-02-03,1115,30
2024-02-03,1111,17
2024-02-03,1091,22
2024-02-03,1071,31
2024-02-03,1108,26
2024-02-03,1049,25
2024-02-03,1023,19
2024-02-04,1096,15
2024-02-04,1117,35
2024-02-04,1031,19
2024-02-04,1057,25
2024-02-04,1007,34
2024-02-04,1062,33
2024-02-04,1002,34
2024-02-04,1013,34
2024-02-04,1052,24
2024-02-04,1017,25
2024-02-04,1022,22
2024-02-04,1045,27
2024-02-04,1096,32
2024-02-04,1003,29
2024-02-04,1046,23
2024-02-04,1103,30
2024-02-04,1099,19
2024-02-04,1099,32
2024-02-04,1084,15
2024-02-04,1059,17
2024-02-04,1099,19
2024-02-04,1002,33
2024-02-04,1090,16
2024-02-04,1043,35
2024-02-04,1117,33
2024-02-04,1078,24
2024-02-04,1042,21
2024-02-04,1072,19
2024-02-04,1100,19
2024-02-04,1094,35
2024-02-04,1078,29
2024-02-04,1087,22
2024-02-04,1039,18
2024-02-04,1008,35
2024-02-04,1086,35
2024-02-04,1027,28
2024-02-04,1117,31
2024-02-04,1087,25
2024-02-04,1011,17
2024-02-04,1036,31
2024-02-04,1119,29
2024-02-04,1029,21
2024-02-04,1044,24
2024-02-04,1040,20
2024-02-04,1006,24
2024-02-04,1063,17
2024-02-04,1080,32
2024-02-04,1109,27
2024-02-04,1058,34
2024-02-04,1070,28
2024-02-04,1107,17
2024-02-04,1028,29
2024-02-04,1106,24
2024-02-04,1097,34
2024-02-04,1002,18
2024-02-04,1024,20
2024-02-04,1045,20
2024-02-04,1086,17
2024-02-04,1096,30
2024-02-04,1064,19
2024-02-04,1013,34
2024-02-04,1092,35
2024-02-04,1060,23
2024-02-04,1086,24
2024-02-04,1006,19
2024-02-04,1069,19
2024-02-04,1005,23
2024-02-04,1054,32
2024-02-04,1104,32
2024-02-04,1040,19
2024-02-04,1009,21
2024-02-04,1015,16
2024-02-04,1022,21
2024-02-04,1025,23
2024-02-04,1024,19
2024-02-04,1050,17
2024-02-04,1105,27
2024-02-04,1050,18
2024-02-04,1059,31
2024-02-04,1055,29
2024-02-04,1086,31
2024-02-04,1083,24
2024-02-04,1041,24
2024-02-04,1008,25
2024-02-04,1062,16
2024-02-04,1051,21
2024-02-04,1063,20
2024-02-04,1002,18
2024-02-04,1054,16
2024-02-04,1081,21
2024-02-04,1089,30
2024-02-04,1036,29
2024-02-04,1028,35
2024-02-04,1087,35
2024-02-04,1115,35
2024-02-04,1004,25
2024-02-04,1045,15
2024-02-04,1058,27
2024-02-04,1060,21
2024-02-04,1090,17
2024-02-04,1056,19
2024-02-04,1003,15
2024-02-04,1089,31
2024-02-04,1094,15
2024-02-04,1080,31
2024-02-04,1024,23
2024-02-04,1017,17
2024-02-04,1024,24
2024-02-04,1047,18
2024-02-04,1100,26
2024-02-04,1086,18
2024-02-04,1046,32
2024-02-04,1007,28
2024-02-04,1004,19
2024-02-04,1033,21
2024-02-04,1073,19
2024-02-04,1100,28
2024-02-04,1083,20
2024-02-04,1045,35
2024-02-04,1057,32
2024-02-05,1034,20
2024-02-05,1062,29
2024-02-05,1063,15
2024-02-05,1038,26
2024-02-05,1055,23
2024-02-05,1085,31
2024-02-05,1078,34
2024-02-05,1101,34
2024-02-05,1114,18
2024-02-05,1070,34
2024-02-05,1055,27
2024-02-05,1103,31
2024-02-05,1051,35
2024-02-05,1023,24
2024-02-05,1091,23
2024-02-05,1062,35
2024-02-05,1049,23
2024-02-05,1072,35
2024-02-05,1078,15
2024-02-05,1059,29
2024-02-05,1045,33
2024-02-05,1069,19
2024-02-05,1067,23
2024-02-05,1076,20
2024-02-05,1094,26
2024-02-05,1089,20
2024-02-05,1069,22
2024-02-05,1087,25
2024-02-05,1092,28
2024-02-05,1106,17
2024-02-05,1092,25
2024-02-05,1068,25
2024-02-05,1011,30
2024-02-05,1098,18
2024-02-05,1118,35
2024-02-05,1108,19
2024-02-05,1038,29
2024-02-05,1062,34
2024-02-05,1083,25
2024-02-05,1043,26
2024-02-05,1021,32
2024-02-05,1105,16
2024-02-05,1014,23
2024-02-05,1100,17
2024-02-05,1066,23
2024-02-05,1001,35
2024-02-05,1038,18
2024-02-05,1012,29
2024-02-05,1081,18
2024-02-05,1051,17
2024-02-05,1117,21
2024-02-05,1001,25
2024-02-05,1005,22
2024-02-05,1046,22
2024-02-05,1026,20
2024-02-05,1058,22
2024-02-05,1101,31
2024-02-05,1078,23
2024-02-05,1003,31
2024-02-05,1105,27
2024-02-05,1075,28
2024-02-05,1034,31
2024-02-05,1105,33
2024-02-05,1096,24
2024-02-05,1048,28
2024-02-05,1033,29
2024-02-05,1004,18
2024-02-05,1003,33
2024-02-05,1066,32
2024-02-05,1096,30
2024-02-05,1103,27
2024-02-05,1088,35
2024-02-05,1021,19
2024-02-05,1102,18
2024-02-05,1099,26
2024-02-05,1036,19
2024-02-05,1010,24
2024-02-05,1100,26
2024-02-05,1014,27
2024-02-05,1016,16
2024-02-05,1112,28
2024-02-05,1027,18
2024-02-05,1072,17
2024-02-05,1107,33
2024-02-05,1115,32
2024-02-05,1041,23
2024-02-05,1042,20
2024-02-05,1050,24
2024-02-05,1078,28
2024-02-05,1050,17
2024-02-05,1026,35
2024-02-05,1084,33
2024-02-05,1093,15
2024-02-05,1089,21
2024-02-05,1017,23
2024-02-05,1093,20
2024-02-05,1116,28
2024-02-05,1024,19
2024-02-05,1083,19
2024-02-05,1091,31
2024-02-05,1060,26
2024-02-05,1081,25
2024-02-05,1042,29
2024-02-05,1048,26
2024-02-05,1092,35
2024-02-05,1071,35
2024-02-05,1002,27
2024-02-05,1010,27
2024-02-05,1022,30
2024-02-05,1065,26
2024-02-05,1033,17
2024-02-05,1008,31
2024-02-05,1071,31
2024-02-05,1086,16
2024-02-05,1032,26
2024-02-05,1084,31
2024-02-05,1107,25
2024-02-05,1086,30
2024-02-05,1028,33
2024-02-05,1012,25
2024-02-06,1052,27
2024-02-06,1026,35
2024-02-06,1012,31
2024-02-06,1029,20
2024-02-06,1118,28
2024-02-06,1040,23
2024-02-06,1120,24
2024-02-06,1048,23
2024-02-06,1080,19
2024-02-06,1120,15
2024-02-06,1017,32
2024-02-06,1003,21
2024-02-06,1024,27
2024-02-06,1038,27
2024-02-06,1032,19
2024-02-06,1070,19
2024-02-06,1047,19
2024-02-06,1066,17
2024-02-06,1038,15
2024-02-06,1067,31
2024-02-06,1033,22
2024-02-06,1105,28
2024-02-06,1065,16
2024-02-06,1068,30
2024-02-06,1091,30
2024-02-06,1080,22
2024-02-06,1041,34
2024-02-06,1111,16
2024-02-06,1049,15
2024-02-06,1001,26
2024-02-06,1057,30
2024-02-06,1112,26
2024-02-06,1068,35
2024-02-06,1008,31
2024-02-06,1081,24
2024-02-06,1119,18
2024-02-06,1095,31
2024-02-06,1001,32
2024-02-06,1092,17
2024-02-06,1017,27
2024-02-06,1119,35
2024-02-06,1047,25
2024-02-06,1082,27
2024-02-06,1050,29
2024-02-06,1090,17
2024-02-06,1006,18
2024-02-06,1016,21
2024-02-06,1069,26
2024-02-06,1058,26
2024-02-06,1023,26
2024-02-06,1044,20
2024-02-06,1019,28
2024-02-06,1094,15
2024-02-06,1054,28
2024-02-06,1117,29
2024-02-06,1094,24
2024-02-06,1040,34
2024-02-06,1102,26
2024-02-06,1015,28
2024-02-06,1031,34
2024-02-06,1073,33
2024-02-06,1043,17
2024-02-06,1111,32
2024-02-06,1002,19
2024-02-06,1082,30
2024-02-06,1033,30
2024-02-06,1103,30
2024-02-06,1048,20
2024-02-06,1093,21
2024-02-06,1095,28
2024-02-06,1007,24
2024-02-06,1059,15
2024-02-06,1119,20
2024-02-06,1032,28
2024-02-06,1117,23
2024-02-06,1037,20
2024-02-06,1094,24
2024-02-06,1024,20
2024-02-06,1106,18
2024-02-06,1009,35
2024-02-06,1040,22
2024-02-06,1013,29
2024-02-06,1010,30
2024-02-06,1051,16
2024-02-06,1050,18
2024-02-06,1082,26
2024-02-06,1099,34
2024-02-06,1076,29
2024-02-06,1108,30
2024-02-06,1046,18
2024-02-06,1037,29
2024-02-06,1048,35
2024-02-06,1102,27
2024-02-06,1068,26
2024-02-06,1067,25
2024-02-06,1078,33
2024-02-06,1044,22
2024-02-06,1114,18
2024-02-06,1001,21
2024-02-06,1097,18
2024-02-06,1078,34
2024-02-06,1017,27
2024-02-06,1055,15
2024-02-06,1003,24
2024-02-06,1020,29
2024-02-06,1037,23
2024-02-06,1021,24
2024-02-06,1012,29
2024-02-06,1031,24
2024-02-06,1079,24
2024-02-06,1105,33
2024-02-06,1074,26
2024-02-06,1052,25
2024-02-06,1093,30
2024-02-06,1084,20
2024-02-06,1058,17
2024-02-06,1071,30
2024-02-06,1002,19
2024-02-06,1030,34
2024-02-06,1047,24
2024-02-07,1073,16
2024-02-07,1054,29
2024-02-07,1009,30
2024-02-07,1114,20
2024-02-07,1015,22
2024-02-07,1117,25
2024-02-07,1098,25
2024-02-07,1006,22
2024-02-07,1094,30
2024-02-07,1082,17
2024-02-07,1033,34
2024-02-07,1025,27
2024-02-07,1059,25
2024-02-07,1050,32
2024-02-07,1106,20
2024-02-07,1085,19
2024-02-07,1020,27
2024-02-07,1005,26
2024-02-07,1076,30
2024-02-07,1096,30
2024-02-07,1022,33
2024-02-07,1117,34
2024-02-07,1019,20
2024-02-07,1071,18
2024-02-07,1094,16
2024-02-07,1030,15
2024-02-07,1043,17
2024-02-07,1089,17
2024-02-07,1083,26
2024-02-07,1075,34
2024-02-07,1072,15
2024-02-07,1112,35
2024-02-07,1078,24
2024-02-07,1029,26
2024-02-07,1071,30
2024-02-07,1012,26
2024-02-07,1035,34
2024-02-07,1068,29
2024-02-07,1101,34
2024-02-07,1099,30
2024-02-07,1120,23
2024-02-07,1105,19
2024-02-07,1069,22
2024-02-07,1001,24
2024-02-07,1066,15
2024-02-07,1116,20
2024-02-07,1120,21
2024-02-07,1030,29
2024-02-07,1114,34
2024-02-07,1088,32
2024-02-07,1041,34
2024-02-07,1113,26
2024-02-07,1018,25
2024-02-07,1016,27
2024-02-07,1008,26
2024-02-07,1083,21
2024-02-07,1014,33
2024-02-07,1080,35
2024-02-07,1001,19
2024-02-07,1017,28
2024-02-07,1038,26
2024-02-07,1057,30
2024-02-07,1077,23
2024-02-07,1103,15
2024-02-07,1106,34
2024-02-07,1099,28
2024-02-07,1052,15
2024-02-07,1065,15
2024-02-07,1037,34
2024-02-07,1098,24
2024-02-07,1088,19
2024-02-07,1109,34
2024-02-07,1028,17
2024-02-07,1032,33
2024-02-07,1103,15
2024-02-07,1021,20
2024-02-07,1063,19
2024-02-07,1111,30
2024-02-07,1088,19
2024-02-07,1051,27
2024-02-07,1031,26
2024-02-07,1062,16
2024-02-07,1070,15
2024-02-07,1004,15
2024-02-07,1010,30
2024-02-07,1060,31
2024-02-07,1052,22
2024-02-07,1114,31
2024-02-07,1003,19
2024-02-07,1074,26
2024-02-07,1036,27
2024-02-07,1062,31
2024-02-07,1088,22
2024-02-07,1011,31
2024-02-07,1027,15
2024-02-07,1023,21
2024-02-07,1081,19
2024-02-07,1017,28
2024-02-07,1021,22
2024-02-07,1090,31
2024-02-07,1005,27
2024-02-07,1113,15
2024-02-07,1079,30
2024-02-07,1077,19
2024-02-07,1047,24
2024-02-07,1017,16
2024-02-07,1100,21
2024-02-07,1036,22
2024-02-07,1097,20
2024-02-07,1037,32
2024-02-07,1009,16
2024-02-07,1086,25
2024-02-07,1062,32
2024-02-07,1014,15
2024-02-07,1107,19
2024-02-07,1096,31
2024-02-07,1069,21
2024-02-07,1110,33
2024-02-07,1101,21
2024-02-07,1115,18
2024-02-08,1077,30
2024-02-08,1011,20
2024-02-08,1078,33
2024-02-08,1104,32
2024-02-08,1012,22
2024-02-08,1058,34
2024-02-08,1104,20
2024-02-08,1114,23
2024-02-08,1077,28
2024-02-08,1052,20
2024-02-08,1039,30
2024-02-08,1045,25
2024-02-08,1069,29
2024-02-08,1018,33
2024-02-08,1107,32
2024-02-08,1016,15
2024-02-08,1067,27
2024-02-08,1097,27
2024-02-08,1086,27
2024-02-08,1024,15
2024-02-08,1032,33
2024-02-08,1050,20
2024-02-08,1039,29
2024-02-08,1005,33
2024-02-08,1029,24
2024-02-08,1106,25
2024-02-08,1095,23
2024-02-08,1112,28
2024-02-08,1068,33
2024-02-08,1004,15
2024-02-08,1080,26
2024-02-08,1043,19
2024-02-08,1074,21
2024-02-08,1003,18
2024-02-08,1116,27
2024-02-08,1089,29
2024-02-08,1022,20
2024-02-08,1005,30
2024-02-08,1029,34
2024-02-08,1096,22
2024-02-08,1118,33
2024-02-08,1046,27
2024-02-08,1056,27
2024-02-08,1071,22
2024-02-08,1078,16
2024-02-08,1087,22
2024-02-08,1116,32
2024-02-08,1021,31
2024-02-08,1040,29
2024-02-08,1021,24
2024-02-08,1102,21
2024-02-08,1007,22
2024-02-08,1058,20
2024-02-08,1058,22
2024-02-08,1047,35
2024-02-08,1103,18
2024-02-08,1068,24
2024-02-08,1120,28
2024-02-08,1035,22
2024-02-08,1089,29
2024-02-08,1105,34
2024-02-08,1042,17
2024-02-08,1015,30
2024-02-08,1074,32
2024-02-08,1067,21
2024-02-08,1054,27
2024-02-08,1033,16
2024-02-08,1020,15
2024-02-08,1003,31
2024-02-08,1067,32
2024-02-08,1086,24
2024-02-08,1073,17
2024-02-08,1026,25
2024-02-08,1003,23
2024-02-08,1026,28
2024-02-08,1093,19
2024-02-08,1035,25
2024-02-08,1029,23
2024-02-08,1088,35
2024-02-08,1082,16
2024-02-08,1005,24
2024-02-08,1063,22
2024-02-08,1040,15
2024-02-08,1071,28
2024-02-08,1098,25
2024-02-08,1110,24
2024-02-08,1111,33
2024-02-08,1050,33
2024-02-08,1082,32
2024-02-08,1062,21
2024-02-08,1096,24
2024-02-08,1073,32
2024-02-08,1050,34
2024-02-08,1100,20
2024-02-08,1074,35
2024-02-08,1102,21
2024-02-08,1034,17
2024-02-08,1032,19
2024-02-08,1105,30
